Ciudad,Altitud,Año,Mes,Día,T.Max,T.Min,T.media,Dir.Viento,Vel.Viento,Precipitación,Sol,Presión.máx,Presión.min
Vigo,261,1990,1,11,12.0,1.6,6.8,180,1.7,0.0,8.0,999.0,996.8
Vigo,261,1990,1,12,13.0,1.8,7.4,160,1.1,0.0,8.0,999.1,996.6
Vigo,261,1990,1,13,12.6,2.4,7.5,150,1.1,0.2,8.0,1000.4,998.8
Vigo,261,1990,1,14,11.8,3.8,7.8,150,1.9,0.2,2.9,1002.7,1000.3
Vigo,261,1990,1,15,11.2,4.6,7.9,150,1.9,0.0,6.0,1002.9,1001.5
Vigo,261,1990,1,16,12.8,2.2,7.5,130,2.2,0.0,6.0,1002.4,999.7
Vigo,261,1990,1,17,9.6,4.4,7.0,180,1.1,0.0,2.0,1000.3,999.0
Vigo,261,1990,1,18,14.0,6.4,10.2,360,1.4,0.0,8.0,1000.0,998.0
Vigo,261,1990,1,19,12.0,4.0,8.0,160,1.4,0.0,5.9,1002.8,999.8
Vigo,261,1990,1,20,9.2,3.0,6.1,160,1.9,0.0,0.0,1005.1,1002.8
Vigo,261,1990,1,21,13.0,4.6,8.8,160,1.7,0.0,5.2,1007.0,1004.2
Vigo,261,1990,1,22,11.6,7.4,9.5,130,1.9,1.0,0.0,1006.0,1003.3
Vigo,261,1990,1,23,13.0,9.2,11.1,180,2.5,16.1,0.0,1003.3,999.2
Vigo,261,1990,1,24,13.2,11.4,12.3,250,5.0,10.3,0.0,999.6,997.7
Vigo,261,1990,1,25,13.0,9.0,11.0,180,6.9,30.0,0.3,997.7,990.8
Vigo,261,1990,1,26,10.6,7.0,8.8,270,1.4,11.4,0.0,992.6,983.3
Vigo,261,1990,1,27,11.8,4.2,8.0,230,5.6,34.1,0.0,983.3,968.2
Vigo,261,1990,1,28,10.2,3.0,6.6,110,2.2,1.4,5.5,984.4,976.4
Vigo,261,1990,1,29,10.6,4.8,7.7,180,6.9,33.7,0.1,984.0,974.3
Vigo,261,1990,1,30,13.6,8.4,11.0,210,5.8,21.8,2.2,986.7,979.7
Vigo,261,1990,1,31,11.6,6.0,8.8,180,7.8,9.1,1.7,986.2,971.4
Vigo,261,1990,2,1,11.8,5.4,8.6,200,7.2,29.6,0.0,986.4,981.2
Vigo,261,1990,2,2,15.0,9.0,12.0,200,4.4,15.0,1.2,989.6,983.9
Vigo,261,1990,2,3,13.4,6.6,10.0,300,2.2,0.0,5.3,996.6,983.3
Vigo,261,1990,2,4,15.6,4.8,10.2,150,2.2,0.0,8.5,996.6,991.9
Vigo,261,1990,2,5,18.2,8.0,13.1,160,5.0,12.9,5.5,991.9,979.4
Vigo,261,1990,2,6,15.0,7.0,11.0,200,6.9,6.5,1.6,990.8,979.4
Vigo,261,1990,2,7,16.6,10.6,13.6,180,6.9,16.5,2.1,996.7,990.2
Vigo,261,1990,2,8,14.2,12.8,13.5,220,1.4,8.0,0.0,1001.0,996.7
Vigo,261,1990,2,9,14.6,12.0,13.3,200,1.4,3.1,0.0,1001.0,995.1
Vigo,261,1990,2,10,13.0,8.2,10.6,270,4.7,4.9,0.4,997.3,992.1
Vigo,261,1990,2,11,12.6,6.2,9.4,240,5.0,3.1,0.5,997.5,993.1
Vigo,261,1990,2,12,12.0,10.6,11.3,240,8.1,10.1,0.0,997.3,993.3
Vigo,261,1990,2,13,12.6,10.0,11.3,220,4.2,0.9,0.2,998.6,996.4
Vigo,261,1990,2,14,12.6,9.2,10.9,210,2.2,0.0,0.0,997.6,995.9
Vigo,261,1990,2,15,12.6,9.4,11.0,270,0.8,0.0,0.1,995.9,992.0
Vigo,261,1990,2,16,14.2,9.2,11.7,140,1.4,0.0,4.2,992.0,988.3
Vigo,261,1990,2,17,14.4,8.0,11.2,150,1.7,0.7,2.1,988.3,985.5
Vigo,261,1990,2,18,12.8,9.0,10.9,140,6.4,10.2,0.0,989.1,983.4
Vigo,261,1990,2,19,16.2,9.4,12.8,180,3.1,0.6,1.5,993.1,989.1
Vigo,261,1990,2,20,15.0,11.6,13.3,160,1.9,7.3,0.0,996.8,992.2
Vigo,261,1990,2,21,16.4,8.0,12.2,270,1.9,0.0,7.4,1001.4,996.8
Vigo,261,1990,2,22,22.0,9.6,15.8,160,0.8,0.0,8.3,999.6,997.7
Vigo,261,1990,2,23,21.8,10.0,15.9,160,3.1,0.0,9.1,1001.1,998.7
Vigo,261,1990,2,24,17.4,8.0,12.7,250,2.8,1.4,1.8,1001.1,995.0
Vigo,261,1990,2,25,11.4,6.0,8.7,140,3.1,0.5,0.4,998.0,996.0
Vigo,261,1990,2,26,13.4,10.2,11.8,230,1.9,4.5,0.0,1002.3,998.0
Vigo,261,1990,2,27,12.6,10.4,11.5,270,1.7,1.1,0.0,1002.6,1001.0
Vigo,261,1990,2,28,12.4,9.8,11.1,230,0.6,0.0,0.0,1001.3,996.3
Vigo,261,1990,3,1,14.0,7.0,10.5,360,4.7,0.8,4.4,997.9,994.6
Vigo,261,1990,3,2,14.4,5.6,10.0,30,7.2,0.0,8.1,1005.5,997.9
Vigo,261,1990,3,3,14.6,4.4,9.5,70,6.1,0.0,9.5,1005.6,998.5
Vigo,261,1990,3,4,15.6,7.4,11.5,90,7.8,0.0,9.5,1001.4,996.4
Vigo,261,1990,3,5,18.2,10.0,14.1,130,3.1,0.0,5.2,997.6,995.8
Vigo,261,1990,3,6,18.2,7.2,12.7,250,2.8,0.0,9.2,997.1,993.4
Vigo,261,1990,3,7,17.6,10.0,13.8,150,1.7,18.6,2.7,993.4,988.0
Vigo,261,1990,3,8,13.6,7.8,10.7,210,3.6,2.4,1.9,1001.1,989.8
Vigo,261,1990,3,9,18.2,6.0,12.1,270,2.5,0.0,9.1,1005.7,1001.1
Vigo,261,1990,3,10,21.0,7.0,14.0,250,1.7,0.0,8.3,1005.7,1000.5
Vigo,261,1990,3,11,22.2,12.0,17.1,290,2.2,0.0,6.0,1000.5,998.3
Vigo,261,1990,3,12,18.2,10.4,14.3,270,2.2,0.0,8.5,999.1,997.8
Vigo,261,1990,3,13,13.8,7.2,10.5,270,1.9,3.1,0.0,1001.2,997.8
Vigo,261,1990,3,14,15.2,5.8,10.5,250,2.5,0.0,9.7,1001.3,999.9
Vigo,261,1990,3,15,20.8,7.4,14.1,290,1.9,0.0,9.5,1000.5,998.4
Vigo,261,1990,3,16,22.8,9.6,16.2,150,1.9,0.0,6.9,998.9,994.6
Vigo,261,1990,3,17,22.6,11.6,17.1,230,2.5,0.0,9.9,994.9,992.8
Vigo,261,1990,3,18,22.4,12.0,17.2,210,2.8,0.0,9.5,998.2,994.1
Vigo,261,1990,3,19,23.8,11.2,17.5,270,2.2,0.0,9.5,1001.5,998.2
Vigo,261,1990,3,20,24.0,11.8,17.9,250,2.5,0.0,10.0,1001.8,998.8
Vigo,261,1990,3,21,22.8,12.2,17.5,270,2.2,0.0,7.5,998.8,995.5
Vigo,261,1990,3,22,19.6,9.8,14.7,360,4.7,0.0,4.0,996.4,995.0
Vigo,261,1990,3,23,18.0,10.2,14.1,360,4.7,0.0,7.9,995.8,991.4
Vigo,261,1990,3,24,17.6,6.4,12.0,230,5.3,0.0,10.7,998.7,992.8
Vigo,261,1990,3,25,19.4,8.4,13.9,30,5.6,0.0,10.9,999.2,992.2
Vigo,261,1990,3,26,17.4,4.8,11.1,130,2.5,0.0,11.0,997.4,992.2
Vigo,261,1990,3,27,15.6,4.6,10.1,270,4.4,0.0,10.7,993.9,991.6
Vigo,261,1990,3,28,17.4,4.0,10.7,30,3.9,0.0,10.7,995.4,993.0
Vigo,261,1990,3,29,20.0,6.2,13.1,20,5.6,0.0,10.8,997.5,993.5
Vigo,261,1990,3,30,20.0,6.4,13.2,50,4.4,0.0,10.8,994.8,986.1
Vigo,261,1990,3,31,18.0,12.4,15.2,110,7.5,0.2,2.1,986.1,979.0
Vigo,261,1990,4,1,20.2,9.6,14.9,150,8.6,43.3,3.5,980.1,978.7
Vigo,261,1990,4,2,11.8,8.2,10.0,150,5.8,32.8,0.0,987.3,980.1
Vigo,261,1990,4,3,15.4,6.2,10.8,360,2.8,0.0,6.4,987.5,983.7
Vigo,261,1990,4,4,10.4,6.0,8.2,130,1.4,4.4,0.0,983.7,980.0
Vigo,261,1990,4,5,11.6,6.4,9.0,40,1.4,14.4,0.0,980.9,969.1
Vigo,261,1990,4,6,10.4,7.4,8.9,270,2.5,3.5,0.0,977.1,964.0
Vigo,261,1990,4,7,15.4,4.8,10.1,360,1.9,0.0,10.3,980.5,977.1
Vigo,261,1990,4,8,18.6,6.4,12.5,90,1.7,3.2,6.3,980.7,976.3
Vigo,261,1990,4,9,14.4,6.8,10.6,30,6.4,0.0,9.2,993.5,980.7
Vigo,261,1990,4,10,12.4,4.2,8.3,360,3.6,0.1,1.7,996.9,993.5
Vigo,261,1990,4,11,17.8,8.6,13.2,360,5.3,0.0,8.9,997.4,994.4
Vigo,261,1990,4,12,19.0,7.0,13.0,270,2.5,0.0,12.6,994.8,992.0
Vigo,261,1990,4,13,13.6,7.0,10.3,290,4.4,16.9,1.8,998.2,988.0
Vigo,261,1990,4,14,11.2,6.0,8.6,270,1.1,2.5,0.0,999.1,994.3
Vigo,261,1990,4,15,15.0,7.2,11.1,310,4.4,1.9,5.3,1000.6,988.6
Vigo,261,1990,4,16,16.2,6.0,11.1,230,2.5,6.9,7.5,1000.6,998.9
Vigo,261,1990,4,17,17.0,7.2,12.1,310,5.0,0.0,9.6,1003.1,997.0
Vigo,261,1990,4,18,16.0,6.0,11.0,340,4.4,0.0,8.0,1004.5,1001.8
Vigo,261,1990,4,19,17.0,7.2,12.1,290,3.3,0.0,4.7,1002.5,993.6
Vigo,261,1990,4,20,13.0,5.4,9.2,360,5.6,0.3,5.4,993.6,982.6
Vigo,261,1990,4,21,13.0,2.8,7.9,310,2.2,0.8,5.4,984.0,981.5
Vigo,261,1990,4,22,15.8,4.0,9.9,360,2.8,0.2,6.1,988.3,983.5
Vigo,261,1990,4,23,15.8,8.0,11.9,310,5.3,1.2,3.4,989.3,988.1
Vigo,261,1990,4,24,17.0,7.4,12.2,30,2.8,4.5,6.6,989.9,987.1
Vigo,261,1990,4,25,20.4,6.8,13.6,360,3.6,0.0,12.0,992.2,989.4
Vigo,261,1990,4,26,21.4,8.0,14.7,40,4.2,0.0,12.2,993.7,991.1
Vigo,261,1990,4,27,24.6,8.8,16.7,310,3.9,0.0,12.3,994.1,989.5
Vigo,261,1990,4,28,25.0,11.0,18.0,150,1.7,0.0,6.4,989.9,986.2
Vigo,261,1990,4,29,21.0,15.0,18.0,270,3.9,3.2,8.4,986.4,983.2
Vigo,261,1990,4,30,22.0,12.6,17.3,270,3.6,0.0,8.6,991.8,984.5
Vigo,261,1990,5,1,20.6,12.4,16.5,250,3.6,0.0,7.9,992.1,987.7
Vigo,261,1990,5,2,24.8,13.4,19.1,140,3.3,0.0,12.2,992.4,990.9
Vigo,261,1990,5,3,24.0,12.6,18.3,250,3.9,0.0,12.6,992.4,989.4
Vigo,261,1990,5,4,24.2,12.4,18.3,270,3.1,0.0,12.6,989.9,987.2
Vigo,261,1990,5,5,25.8,14.4,20.1,270,1.1,0.0,9.2,987.9,986.2
Vigo,261,1990,5,6,23.2,14.4,18.8,270,2.8,0.0,8.3,988.3,987.1
Vigo,261,1990,5,7,25.2,13.0,19.1,250,3.3,0.0,12.8,988.2,985.0
Vigo,261,1990,5,8,25.6,12.8,19.2,220,4.4,0.0,10.6,985.5,983.2
Vigo,261,1990,5,9,25.6,12.6,19.1,340,1.9,0.0,12.7,985.1,983.1
Vigo,261,1990,5,10,26.1,11.6,18.8,220,3.3,0.0,12.8,985.8,983.1
Vigo,261,1990,5,11,24.0,11.8,17.9,290,2.8,9.6,10.0,983.3,978.5
Vigo,261,1990,5,12,18.0,13.0,15.5,200,2.8,2.1,1.6,983.3,978.5
Vigo,261,1990,5,13,19.0,13.0,16.0,220,2.8,0.3,4.5,986.9,983.3
Vigo,261,1990,5,14,17.6,12.0,14.8,180,3.3,14.6,0.6,988.9,985.2
Vigo,261,1990,5,15,18.0,11.6,14.8,270,3.1,0.0,10.1,991.6,988.9
Vigo,261,1990,5,16,23.4,11.0,17.2,270,3.9,0.0,11.7,990.6,984.8
Vigo,261,1990,5,17,19.0,12.8,15.9,270,3.6,1.4,7.9,988.6,986.7
Vigo,261,1990,5,18,19.4,12.4,15.9,270,2.5,0.0,6.3,988.8,986.2
Vigo,261,1990,5,19,18.6,12.4,15.5,250,4.7,1.3,8.5,990.1,988.2
Vigo,261,1990,5,20,18.6,12.0,15.3,270,4.4,0.7,7.7,990.6,989.5
Vigo,261,1990,5,21,17.6,10.4,14.0,250,4.4,0.0,7.6,989.5,986.4
Vigo,261,1990,5,22,18.2,9.2,13.7,270,1.4,4.1,4.4,986.7,985.5
Vigo,261,1990,5,23,21.0,10.0,15.5,220,3.9,0.0,7.2,990.0,985.5
Vigo,261,1990,5,24,21.4,10.8,16.1,270,3.1,0.0,10.3,991.3,989.5
Vigo,261,1990,5,25,19.6,13.4,16.5,250,3.3,0.0,8.0,991.3,990.6
Vigo,261,1990,5,26,20.0,12.6,16.3,290,3.1,2.8,0.3,992.0,990.3
Vigo,261,1990,5,27,23.8,14.4,19.1,360,4.7,0.0,12.1,995.2,991.8
Vigo,261,1990,5,28,23.4,11.6,17.5,270,4.2,0.0,12.3,997.2,995.1
Vigo,261,1990,5,29,25.8,14.6,20.2,360,3.1,0.0,10.0,995.1,991.1
Vigo,261,1990,5,30,26.6,14.0,20.3,270,3.9,0.0,13.6,991.2,984.4
Vigo,261,1990,5,31,21.6,14.6,18.1,300,5.3,0.0,9.7,985.8,982.2
Vigo,261,1990,6,1,24.4,13.4,18.9,360,3.3,0.0,3.9,988.1,985.3
Vigo,261,1990,6,2,29.0,13.8,21.4,20,1.9,0.0,12.8,987.7,984.0
Vigo,261,1990,6,3,23.2,15.0,19.1,290,2.8,0.0,7.2,985.9,984.2
Vigo,261,1990,6,4,18.0,11.8,14.9,360,2.8,0.8,2.8,986.5,983.9
Vigo,261,1990,6,5,18.4,10.0,14.2,290,3.9,0.0,12.6,992.9,986.5
Vigo,261,1990,6,6,19.6,11.4,15.5,270,3.1,0.0,12.2,992.9,992.1
Vigo,261,1990,6,7,18.6,12.2,15.4,290,1.9,0.0,0.5,992.1,989.3
Vigo,261,1990,6,8,25.2,14.2,19.7,360,3.3,0.0,13.1,989.7,985.6
Vigo,261,1990,6,9,28.0,11.4,19.7,360,3.9,0.0,13.4,986.1,982.3
Vigo,261,1990,6,10,22.4,12.4,17.4,290,3.3,0.0,13.3,983.4,981.6
Vigo,261,1990,6,11,23.4,12.4,17.9,360,3.1,0.0,13.6,985.8,983.1
Vigo,261,1990,6,12,26.8,12.4,19.6,360,3.3,0.0,13.6,987.2,985.7
Vigo,261,1990,6,13,23.4,11.8,17.6,290,3.9,0.0,13.2,987.2,984.1
Vigo,261,1990,6,14,21.2,14.0,17.6,290,2.5,0.0,6.5,988.9,985.7
Vigo,261,1990,6,15,19.4,11.4,15.4,290,3.1,0.0,8.6,989.6,988.3
Vigo,261,1990,6,16,18.6,13.6,16.1,290,1.7,0.0,2.5,989.5,987.8
Vigo,261,1990,6,17,18.5,10.2,14.4,270,3.1,0.0,10.0,990.3,989.4
Vigo,261,1990,6,18,19.0,12.4,15.7,230,3.6,6.8,0.0,989.4,987.2
Vigo,261,1990,6,19,19.0,11.4,15.2,290,2.8,1.2,5.5,990.0,987.0
Vigo,261,1990,6,20,18.0,10.4,14.2,290,4.4,0.2,8.7,991.5,989.9
Vigo,261,1990,6,21,16.6,12.0,14.3,270,3.9,12.8,0.0,990.6,987.2
Vigo,261,1990,6,22,18.8,11.6,15.2,290,3.3,0.0,9.9,991.5,989.7
Vigo,261,1990,6,23,20.6,11.6,16.1,270,2.8,0.0,1.9,991.6,990.9
Vigo,261,1990,6,24,31.0,13.6,22.3,360,4.4,2.4,13.8,991.4,988.0
Vigo,261,1990,6,25,26.6,17.6,22.1,270,3.9,2.0,5.0,989.8,984.0
Vigo,261,1990,6,26,21.2,16.4,18.8,290,3.6,0.2,8.0,990.5,988.7
Vigo,261,1990,6,27,22.2,15.4,18.8,300,4.4,0.0,7.8,989.9,988.6
Vigo,261,1990,6,28,21.4,12.8,17.1,270,2.8,0.4,8.8,989.1,986.6
Vigo,261,1990,6,29,20.2,14.0,17.1,270,5.3,0.9,5.8,989.3,986.2
Vigo,261,1990,6,30,20.2,11.4,15.8,320,5.8,0.0,11.6,995.6,989.2
Vigo,261,1990,7,1,20.4,9.8,15.1,360,2.5,5.6,12.9,995.6,993.4
Vigo,261,1990,7,2,19.2,14.4,16.8,20,2.8,0.7,4.6,993.4,990.7
Vigo,261,1990,7,3,23.2,15.0,19.1,340,2.5,0.0,11.0,992.0,990.5
Vigo,261,1990,7,4,23.2,11.8,17.5,290,2.5,0.7,9.2,992.7,991.1
Vigo,261,1990,7,5,22.8,14.0,18.4,50,3.6,4.8,6.4,993.6,991.0
Vigo,261,1990,7,6,27.2,12.2,19.7,20,4.2,0.0,12.9,994.1,992.8
Vigo,261,1990,7,7,34.0,13.0,23.5,40,3.9,0.0,14.2,994.2,991.7
Vigo,261,1990,7,8,34.0,16.4,25.2,160,4.2,0.0,14.2,992.9,989.6
Vigo,261,1990,7,9,31.6,16.0,23.8,360,4.2,0.0,14.2,990.3,988.3
Vigo,261,1990,7,10,34.8,16.0,25.4,150,3.9,0.0,12.9,989.0,986.4
Vigo,261,1990,7,11,34.0,19.4,26.7,340,2.5,0.0,11.3,987.3,985.3
Vigo,261,1990,7,12,22.8,16.0,19.4,300,3.3,0.0,10.4,987.6,985.6
Vigo,261,1990,7,13,19.2,15.2,17.2,310,2.2,0.0,1.0,986.9,984.9
Vigo,261,1990,7,14,21.8,15.0,18.4,290,2.8,0.0,4.6,989.3,984.4
Vigo,261,1990,7,15,23.8,13.6,18.7,290,3.6,0.0,13.5,993.5,989.2
Vigo,261,1990,7,16,30.0,16.0,23.0,280,3.1,0.0,13.1,993.6,991.8
Vigo,261,1990,7,17,35.2,19.2,27.2,120,3.6,0.0,13.4,992.1,987.6
Vigo,261,1990,7,18,34.6,21.2,27.9,290,4.7,0.0,13.0,987.9,984.3
Vigo,261,1990,7,19,33.2,22.6,27.9,300,3.3,0.0,12.2,985.3,983.9
Vigo,261,1990,7,20,36.6,20.4,28.5,130,3.1,0.0,12.8,986.9,983.8
Vigo,261,1990,7,21,33.4,19.8,26.6,290,3.1,1.7,8.7,990.4,984.5
Vigo,261,1990,7,22,35.4,21.0,28.2,180,1.7,0.7,7.0,990.4,986.3
Vigo,261,1990,7,23,34.0,19.2,26.6,290,3.3,5.3,9.3,989.0,984.5
Vigo,261,1990,7,24,30.0,17.0,23.5,290,3.1,0.0,12.8,986.9,985.7
Vigo,261,1990,7,25,25.0,14.0,19.5,160,3.6,0.0,6.3,987.0,985.2
Vigo,261,1990,7,26,21.6,16.6,19.1,220,2.5,6.4,0.0,986.5,984.8
Vigo,261,1990,7,27,20.2,15.2,17.7,290,2.8,0.0,6.3,989.0,985.0
Vigo,261,1990,7,28,21.4,12.0,16.7,290,2.2,0.0,13.2,993.5,989.0
Vigo,261,1990,7,29,23.4,12.6,18.0,270,3.6,0.0,13.3,993.6,992.3
Vigo,261,1990,7,30,24.4,14.2,19.3,280,3.6,0.0,12.6,993.3,991.9
Vigo,261,1990,7,31,25.6,13.0,19.3,270,3.9,0.0,12.2,996.8,990.6
Vigo,261,1990,8,1,27.0,17.0,22.0,310,4.2,0.0,12.7,990.6,988.6
Vigo,261,1990,8,2,21.4,16.4,18.9,270,3.1,0.0,4.2,990.0,988.5
Vigo,261,1990,8,3,30.4,14.0,22.2,300,3.1,0.0,12.5,989.3,987.5
Vigo,261,1990,8,4,34.4,20.0,27.2,270,3.3,0.0,12.7,993.0,989.3
Vigo,261,1990,8,5,31.4,20.8,26.1,290,3.1,0.0,12.8,993.8,991.2
Vigo,261,1990,8,6,31.4,17.4,24.4,30,4.4,0.0,12.6,991.8,988.2
Vigo,261,1990,8,7,31.0,15.4,23.2,360,4.2,0.0,12.5,989.4,986.7
Vigo,261,1990,8,8,30.8,16.0,23.4,110,3.1,0.0,12.3,990.3,988.2
Vigo,261,1990,8,9,28.8,16.8,22.8,290,4.2,0.0,11.5,990.3,988.7
Vigo,261,1990,8,10,24.6,13.2,18.9,290,2.8,0.0,10.5,990.7,989.6
Vigo,261,1990,8,11,22.2,14.0,18.1,270,3.6,0.0,10.0,990.6,988.3
Vigo,261,1990,8,12,23.0,14.0,18.5,290,4.2,0.0,9.6,988.6,986.8
Vigo,261,1990,8,13,22.4,14.2,18.3,290,3.6,0.0,9.0,989.1,986.9
Vigo,261,1990,8,14,23.0,12.2,17.6,300,4.4,0.0,12.3,992.6,989.1
Vigo,261,1990,8,15,23.8,12.6,18.2,270,3.6,0.0,12.5,993.1,992.0
Vigo,261,1990,8,16,26.0,15.4,20.7,360,5.3,0.0,10.8,995.1,992.8
Vigo,261,1990,8,17,30.2,13.8,22.0,360,3.9,0.0,12.3,995.1,990.8
Vigo,261,1990,8,18,31.2,14.8,23.0,140,4.4,0.0,12.2,991.6,986.9
Vigo,261,1990,8,19,31.2,18.4,24.8,250,3.6,0.0,10.5,986.9,984.2
Vigo,261,1990,8,20,25.8,17.4,21.6,350,3.9,6.5,5.0,991.0,986.7
Vigo,261,1990,8,21,30.0,17.0,23.5,120,2.5,0.2,7.7,991.4,987.7
Vigo,261,1990,8,22,30.6,17.0,23.8,140,2.5,0.2,8.8,989.8,986.3
Vigo,261,1990,8,23,26.0,18.0,22.0,310,1.4,0.0,8.0,990.0,986.0
Vigo,261,1990,8,24,22.4,15.0,18.7,140,2.2,0.0,0.2,993.8,990.0
Vigo,261,1990,8,25,23.4,13.0,18.2,290,3.1,0.0,9.7,994.6,993.1
Vigo,261,1990,8,26,24.4,13.0,18.7,290,3.6,0.0,11.4,993.6,990.3
Vigo,261,1990,8,27,25.2,15.0,20.1,270,3.3,0.0,10.0,990.3,987.8
Vigo,261,1990,8,28,24.0,15.4,19.7,290,3.1,0.0,11.4,988.1,986.0
Vigo,261,1990,8,29,23.0,14.4,18.7,360,3.1,5.9,2.7,992.4,987.6
Vigo,261,1990,8,30,23.6,11.8,17.7,290,5.8,0.0,10.0,994.6,992.4
Vigo,261,1990,8,31,23.8,11.8,17.8,290,3.9,0.0,11.6,993.1,988.9
Vigo,261,1990,9,1,21.0,12.2,16.6,290,2.8,0.0,1.5,989.7,988.4
Vigo,261,1990,9,2,22.4,15.0,18.7,290,3.1,0.0,10.3,990.2,988.7
Vigo,261,1990,9,3,28.0,14.0,21.0,30,3.6,0.0,11.3,990.5,988.3
Vigo,261,1990,9,4,30.0,14.0,22.0,360,2.5,0.0,11.5,988.8,984.5
Vigo,261,1990,9,5,25.0,14.4,19.7,290,3.6,0.0,11.5,986.8,984.8
Vigo,261,1990,9,6,30.0,13.8,21.9,350,4.4,0.0,11.5,988.5,986.6
Vigo,261,1990,9,7,28.2,15.2,21.7,360,4.7,0.0,11.2,988.0,985.0
Vigo,261,1990,9,8,27.0,13.2,20.1,130,2.5,0.0,10.5,985.4,982.7
Vigo,261,1990,9,9,26.4,15.0,20.7,150,2.8,0.2,9.4,985.9,983.4
Vigo,261,1990,9,10,27.0,18.0,22.5,290,3.1,0.0,7.6,987.0,985.0
Vigo,261,1990,9,11,23.2,17.0,20.1,290,3.3,0.0,5.5,987.7,984.7
Vigo,261,1990,9,12,24.0,16.0,20.0,230,2.8,0.0,8.5,986.9,985.0
Vigo,261,1990,9,13,21.4,14.8,18.1,290,3.3,0.0,6.0,990.8,986.9
Vigo,261,1990,9,14,24.0,13.0,18.5,290,2.8,0.0,11.0,992.0,990.7
Vigo,261,1990,9,15,23.8,14.0,18.9,300,3.1,0.1,10.8,992.0,990.7
Vigo,261,1990,9,16,21.6,14.0,17.8,270,2.5,0.0,3.7,991.0,987.9
Vigo,261,1990,9,17,28.8,15.2,22.0,340,4.2,0.0,10.1,990.7,988.2
Vigo,261,1990,9,18,31.2,16.0,23.6,120,2.5,0.0,9.5,990.3,987.2
Vigo,261,1990,9,19,30.0,18.2,24.1,270,1.9,3.0,10.4,989.2,986.5
Vigo,261,1990,9,20,24.0,16.0,20.0,270,2.8,0.0,9.5,991.4,987.3
Vigo,261,1990,9,21,20.2,15.6,17.9,270,1.7,0.0,2.0,992.2,990.3
Vigo,261,1990,9,22,19.6,14.0,16.8,280,3.1,4.9,3.7,990.3,988.6
Vigo,261,1990,9,23,17.6,14.2,15.9,310,2.8,4.5,1.9,989.5,986.7
Vigo,261,1990,9,24,20.0,11.8,15.9,340,2.2,0.0,10.1,989.5,984.5
Vigo,261,1990,9,25,19.6,10.6,15.1,150,3.3,0.0,4.8,984.5,980.4
Vigo,261,1990,9,26,24.8,13.8,19.3,290,1.9,0.0,9.6,989.7,982.0
Vigo,261,1990,9,27,30.4,17.0,23.7,290,2.8,0.0,6.3,991.6,989.4
Vigo,261,1990,9,28,25.0,17.2,21.1,150,3.3,8.6,2.8,991.5,987.0
Vigo,261,1990,9,29,23.2,17.6,20.4,180,5.3,25.6,5.6,987.0,981.7
Vigo,261,1990,9,30,18.0,15.8,16.9,270,4.4,5.0,0.0,990.0,982.3
Vigo,261,1990,10,1,20.8,14.0,17.4,290,2.8,0.0,9.7,990.4,989.1
Vigo,261,1990,10,2,19.8,12.4,16.1,290,2.5,1.1,9.0,990.0,986.6
Vigo,261,1990,10,3,18.0,13.6,15.8,360,4.4,6.2,0.0,989.9,982.4
Vigo,261,1990,10,4,22.0,11.6,16.8,20,3.1,0.0,9.0,995.0,989.9
Vigo,261,1990,10,5,23.6,10.6,17.1,150,2.8,0.0,9.7,996.2,991.9
Vigo,261,1990,10,6,22.4,11.4,16.9,290,2.8,0.0,9.9,991.9,988.4
Vigo,261,1990,10,7,19.2,11.6,15.4,360,5.3,0.0,8.5,992.1,988.0
Vigo,261,1990,10,8,21.0,9.2,15.1,60,3.9,0.0,10.0,994.0,991.5
Vigo,261,1990,10,9,20.0,8.6,14.3,150,2.8,0.0,10.0,992.6,990.1
Vigo,261,1990,10,10,23.4,10.2,16.8,290,3.3,0.0,10.0,991.9,988.6
Vigo,261,1990,10,11,22.6,12.6,17.6,270,3.1,0.0,9.6,988.6,981.6
Vigo,261,1990,10,12,23.4,13.0,18.2,230,3.9,0.1,8.3,981.6,978.0
Vigo,261,1990,10,13,18.4,15.4,16.9,150,4.7,10.7,2.3,987.6,975.3
Vigo,261,1990,10,14,16.4,13.4,14.9,180,1.7,78.9,0.7,987.6,975.1
Vigo,261,1990,10,15,16.4,11.0,13.7,180,3.9,6.6,7.9,981.0,974.4
Vigo,261,1990,10,16,15.6,12.2,13.9,140,4.7,23.3,0.0,979.2,970.8
Vigo,261,1990,10,17,16.2,10.6,13.4,220,2.2,22.2,1.3,984.4,979.2
Vigo,261,1990,10,18,15.4,9.6,12.5,310,1.4,8.2,1.4,982.6,977.5
Vigo,261,1990,10,19,15.4,9.2,12.3,220,0.8,0.0,0.2,986.2,980.7
Vigo,261,1990,10,20,15.0,10.4,12.7,130,5.0,27.3,0.0,985.7,974.3
Vigo,261,1990,10,21,15.0,7.6,11.3,90,3.3,6.6,2.0,977.6,969.4
Vigo,261,1990,10,22,15.6,8.6,12.1,280,2.8,27.3,2.9,978.8,969.4
Vigo,261,1990,10,23,15.8,11.2,13.5,250,3.6,11.4,0.2,985.1,978.8
Vigo,261,1990,10,24,15.0,9.0,12.0,270,1.9,14.3,1.2,987.0,984.7
Vigo,261,1990,10,25,16.2,11.4,13.8,210,6.7,36.7,1.0,987.0,977.3
Vigo,261,1990,10,26,14.2,9.8,12.0,270,1.9,5.0,2.6,987.5,981.1
